workout_id,workout_name,start_time,end_time,duration_mins,nth_workout,estimated_volume_kg,exercise_count,exercises_performed
Workout_220,Legs,2025-12-08 02:21:54,2025-12-08 03:30:12,68.3,220,8715.0,6,"Warm Up, Leg Extension (Machine), Lunge (Dumbbell), Leg Press (Machine), Squat (Smith Machine), Seated Calf Raise"
Workout_221,Chest,2025-12-09 02:40:20,2025-12-09 04:01:20,81.0,221,7357.0,9,"Warm Up, Bench Press (Barbell), Incline Chest Fly (Dumbbell), Chest Press (Machine), Chest Fly (Machine), Triceps Extension (Dumbbell), Triceps Rope Pushdown, Elliptical Trainer, Treadmill"
Workout_222,Back,2025-12-10 02:28:18,2025-12-10 03:54:48,86.5,222,7505.0,9,"Warm Up, Bent Over Row (Barbell), Lat Pulldown (Cable), Dumbbell Row, Straight Arm Lat Pulldown (Cable), Back Extension (Hyperextension), Bicep Curl (Dumbbell), Reverse Curl (Barbell), Treadmill"
Workout_223,Shoulder,2025-12-14 02:17:31,2025-12-14 03:29:42,72.18333333333334,223,7015.0,8,"Warm Up, Front Raise (Dumbbell), Seated Shoulder Press (Machine), Face Pull, Rear Delt Reverse Fly (Machine), Shrug (Dumbbell), Treadmill, Elliptical Trainer"
Workout_224,Legs,2025-12-15 02:46:15,2025-12-15 03:43:02,56.78333333333333,224,4310.0,7,"Warm Up, Spinning, Squat (Bodyweight), Leg Extension (Machine), Leg Press (Machine), Walking Lunge, Standing Calf Raise"
Workout_225,Chest,2025-12-16 02:35:40,2025-12-16 03:38:29,62.81666666666667,225,7185.0,8,"Warm Up, Bench Press (Dumbbell), Chest Fly (Machine), Incline Bench Press (Dumbbell), Chest Press (Machine), Triceps Extension (Dumbbell), Triceps Rope Pushdown, Treadmill"
Workout_226,Back,2025-12-17 02:27:22,2025-12-17 03:40:37,73.25,226,6394.3,8,"Warm Up, Bent Over Row (Barbell), Lat Pulldown (Cable), Dumbbell Row, Straight Arm Lat Pulldown (Cable), Back Extension (Hyperextension), Bicep Curl (Dumbbell), Treadmill"
Workout_227,Shoulder,2025-12-20 02:38:11,2025-12-20 03:53:36,75.41666666666667,227,6987.0,8,"Warm Up, Overhead Press (Barbell), Face Pull, Lateral Raise (Dumbbell), Shoulder Press (Dumbbell), Shrug (Dumbbell), Elliptical Trainer, Treadmill"
Workout_228,Legs,2025-12-22 01:35:04,2025-12-22 02:34:02,58.96666666666667,228,7530.0,7,"Warm Up, Squat (Smith Machine), Leg Press (Machine), Walking Lunge, Leg Extension (Machine), Seated Leg Curl (Machine), Standing Calf Raise"
Workout_229,Chest,2025-12-23 02:21:57,2025-12-23 03:41:05,79.13333333333334,229,7419.5,9,"Warm Up, Bench Press (Dumbbell), Chest Fly (Machine), Incline Bench Press (Dumbbell), Triceps Rope Pushdown, Triceps Extension (Dumbbell), Triceps Kickback (Dumbbell), Treadmill, Elliptical Trainer"
Workout_230,Back,2025-12-24 02:29:30,2025-12-24 03:20:50,51.333333333333336,230,5322.0,7,"Warm Up, Lat Pulldown (Cable), Dumbbell Row, Straight Arm Lat Pulldown (Cable), Back Extension (Hyperextension), Bicep Curl (Dumbbell), Reverse Curl (Barbell)"
Workout_231,Shoulder,2025-12-27 02:36:24,2025-12-27 03:57:58,81.56666666666666,231,9245.0,9,"Warm Up, Seated Shoulder Press (Machine), Rear Delt Reverse Fly (Machine), Overhead Press (Dumbbell), Front Raise (Dumbbell), Face Pull, Shrug (Dumbbell), Treadmill, Elliptical Trainer"
Workout_232,Legs,2025-12-28 02:16:25,2025-12-28 03:13:46,57.35,232,9095.0,6,"Warm Up, Leg Extension (Machine), Seated Leg Curl (Machine), Leg Press (Machine), Walking Lunge, Seated Calf Raise"
Workout_233,Chest,2025-12-29 02:18:04,2025-12-29 03:39:28,81.4,233,8430.2,9,"Warm Up, Bench Press (Dumbbell), Chest Fly (Machine), Incline Bench Press (Dumbbell), Incline Chest Fly (Dumbbell), Triceps Extension (Dumbbell), Triceps Pushdown, Treadmill, Elliptical Trainer"
Workout_234,Back,2025-12-30 02:36:15,2025-12-30 04:06:04,89.81666666666666,234,7286.5,10,"Warm Up, Bent Over Row (Barbell), Lat Pulldown (Cable), Dumbbell Row, Straight Arm Lat Pulldown (Cable), Back Extension (Hyperextension), Bicep Curl (Dumbbell), Bicep Curl (Cable), Treadmill, Elliptical Trainer"
Workout_235,Shoulder,2025-12-31 02:47:47,2025-12-31 03:53:02,65.25,235,8440.2,8,"Warm Up, Seated Shoulder Press (Machine), Rear Delt Reverse Fly (Machine), Overhead Press (Dumbbell), Front Raise (Dumbbell), Single Arm Lateral Raise (Cable), Shrug (Dumbbell), Treadmill"
Workout_236,Back,2026-01-04 02:22:33,2026-01-04 03:16:47,54.233333333333334,236,9615.0,6,"Warm Up, Goblet Squat, Leg Press (Machine), Leg Extension (Machine), Seated Leg Curl (Machine), Seated Calf Raise"
Workout_237,Chest,2026-01-05 02:43:15,2026-01-05 03:59:04,75.81666666666666,237,8450.0,9,"Warm Up, Bench Press (Dumbbell), Chest Fly (Machine), Incline Bench Press (Dumbbell), Chest Press (Machine), Triceps Extension (Dumbbell), Single Arm Tricep Extension (Dumbbell), Treadmill, Elliptical Trainer"
Workout_238,Back,2026-01-07 02:04:29,2026-01-07 03:26:13,81.73333333333333,238,6031.0,9,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Straight Arm Lat Pulldown (Cable), Back Extension (Hyperextension), Bicep Curl (Dumbbell), Bicep Curl (Cable), Treadmill, Elliptical Trainer"
Workout_239,Shoulder,2026-01-10 02:23:27,2026-01-10 03:36:46,73.31666666666666,239,9343.0,9,"Warm Up, Seated Shoulder Press (Machine), Rear Delt Reverse Fly (Machine), Overhead Press (Dumbbell), Front Raise (Dumbbell), Face Pull, Shrug (Dumbbell), Treadmill, Elliptical Trainer"
Workout_240,Legs,2026-01-11 02:23:07,2026-01-11 03:22:30,59.38333333333333,240,9060.0,6,"Warm Up, Leg Extension (Machine), Seated Leg Curl (Machine), Leg Press (Machine), Walking Lunge, Seated Calf Raise"
Workout_241,Chest,2026-01-12 02:04:42,2026-01-12 03:18:06,73.4,241,7483.2,7,"Warm Up, Bench Press (Dumbbell), Chest Fly (Machine), Incline Bench Press (Dumbbell), Triceps Extension (Dumbbell), Triceps Pushdown, Treadmill"
Workout_242,Back,2026-01-13 02:03:38,2026-01-13 02:52:58,49.333333333333336,242,3685.0,4,"Warm Up, Bent Over Row (Barbell), Lat Pulldown (Cable), Treadmill"
Workout_243,Shoulder,2026-01-17 02:20:51,2026-01-17 03:45:22,84.51666666666667,243,7814.5,9,"Warm Up, Seated Shoulder Press (Machine), Rear Delt Reverse Fly (Machine), Face Pull, Front Raise (Dumbbell), Lateral Raise (Dumbbell), Shrug (Dumbbell), Treadmill, Elliptical Trainer"
Workout_244,Legs,2026-01-19 02:12:01,2026-01-19 03:23:15,71.23333333333333,244,8205.0,6,"Warm Up, Squat (Bodyweight), Leg Extension (Machine), Seated Leg Curl (Machine), Leg Press (Machine), Seated Calf Raise"
Workout_245,Chest,2026-01-20 02:15:04,2026-01-20 03:20:44,65.66666666666667,245,6163.2,7,"Warm Up, Bench Press (Dumbbell), Chest Fly (Machine), Triceps Extension (Dumbbell), Triceps Pushdown, Treadmill, Elliptical Trainer"
Workout_246,Back,2026-01-21 02:12:10,2026-01-21 03:03:14,51.06666666666667,246,5635.0,6,"Warm Up, Bent Over Row (Barbell), Lat Pulldown (Cable), Bicep Curl (Dumbbell), Hammer Curl (Dumbbell), Treadmill"
Workout_247,Shoulder,2026-01-22 02:21:29,2026-01-22 03:03:10,41.68333333333333,247,1699.2,4,"Warm Up, Overhead Press (Dumbbell), Single Arm Lateral Raise (Cable), Treadmill"
Workout_248,Legs,2026-01-24 02:07:30,2026-01-24 03:04:45,57.25,248,8580.0,6,"Warm Up, Leg Extension (Machine), Seated Leg Curl (Machine), Leg Press (Machine), Walking Lunge, Seated Calf Raise"
Workout_249,Chest,2026-01-25 02:01:44,2026-01-25 03:15:58,74.23333333333333,249,7002.2,8,"Warm Up, Bench Press (Dumbbell), Chest Fly (Machine), Incline Bench Press (Dumbbell), Cable Fly Crossovers, Triceps Extension (Dumbbell), Triceps Pushdown, Treadmill"
Workout_250,Back,2026-01-26 02:13:18,2026-01-26 03:42:54,89.6,250,6803.5,9,"Warm Up, Bent Over Row (Barbell), Lat Pulldown (Cable), Dumbbell Row, Straight Arm Lat Pulldown (Cable), Hammer Curl (Dumbbell), Bicep Curl (Cable), Treadmill, Elliptical Trainer"
Workout_251,Shoulder,2026-01-27 02:13:11,2026-01-27 03:27:17,74.1,251,7558.0,8,"Warm Up, Seated Shoulder Press (Machine), Rear Delt Reverse Fly (Machine), Overhead Press (Dumbbell), Face Pull, Shrug (Dumbbell), Treadmill, Elliptical Trainer"
Workout_252,Legs,2026-01-28 02:14:07,2026-01-28 03:08:14,54.11666666666667,252,9055.0,6,"Warm Up, Leg Extension (Machine), Seated Leg Curl (Machine), Leg Press (Machine), Walking Lunge, Seated Calf Raise"
Workout_253,Chest,2026-01-31 02:11:25,2026-01-31 03:41:07,89.7,253,5396.2,7,"Warm Up, Bench Press (Dumbbell), Chest Fly (Machine), Triceps Extension (Dumbbell), Triceps Pushdown, Treadmill, Elliptical Trainer"
Workout_254,Back,2026-02-01 02:17:12,2026-02-01 03:20:48,63.6,254,2554.0,6,"Warm Up, Bent Over Row (Barbell), Straight Arm Lat Pulldown (Cable), Bicep Curl (Dumbbell), Treadmill, Elliptical Trainer"
Workout_255,Shoulder,2026-02-02 01:59:52,2026-02-02 02:43:34,43.7,255,1107.0,4,"Warm Up, Shoulder Press (Dumbbell), Single Arm Lateral Raise (Cable), Treadmill"
